id_peli,title,word_bag
137116,Smurfs: The Lost Village,Smurfs: The Lost Village TheSmurfs(Theatrical)Collection Animation Comedy Family Adventure KellyAsbury KellyAsbury
376134,The Discovery,The Discovery  Romance Drama Thriller Science Fiction  
32536,Rejected,Rejected  Animation Comedy DonHertzfeldt DonHertzfeldt
429662,Viceroy'S House,Viceroy'S House  Drama History GurinderChadha GurinderChadha
289222,The Zookeeper'S Wife,The Zookeeper'S Wife  Drama History NikiCaro NikiCaro
305642,Ithaca,Ithaca  Drama MegRyan MegRyan
331392,Eloise,Eloise  Thriller Horror Mystery RobertLegato RobertLegato
400928,Gifted,Gifted  Drama MarcWebb MarcWebb
213927,Born To Race: Fast Track,Born To Race: Fast Track BornToRaceCollection Action AlexRanarivelo AlexRanarivelo
331214,Band Of Brothers,Band Of Brothers  Drama Action War RichardLoncraine DavidFrankel TomHanks PhilAldenRobinson MikaelSalomon DavidLeland DavidNutter TonyTo RichardLoncraine DavidFrankel TomHanks PhilAldenRobinson MikaelSalomon DavidLeland DavidNutter TonyTo
408647,Teen Titans: The Judas Contract,Teen Titans: The Judas Contract TeenTitansCollection Animation Action Science Fiction SamLiu SamLiu
449674,Louis C.K. 2017,Louis C.K. 2017  Comedy LouisC.K. LouisC.K.
368006,24,24  Action Thriller Science Fiction VikramKumar VikramKumar
390051,Aftermath,Aftermath  Drama Thriller ElliottLester ElliottLester
14606,The Baker,The Baker  Comedy Crime GarethLewis GarethLewis
283591,The Secret Scripture,The Secret Scripture  Drama JimSheridan JimSheridan
72215,There Once Was A Dog,There Once Was A Dog  Animation Comedy Family EduardNazarov EduardNazarov
424998,The Case For Christ,The Case For Christ  Drama JonGunn JonGunn
342472,1 Mile To You,1 Mile To You  Romance Drama LeifTilden LeifTilden
417678,"Everything, Everything","Everything, Everything  Romance Drama StellaMeghie StellaMeghie"
417830,Diary Of A Wimpy Kid: The Long Haul,Diary Of A Wimpy Kid: The Long Haul  Comedy Family DavidBowers DavidBowers
284457,Twin Peaks: Fire Walk With Me - The Missing Pieces,Twin Peaks: Fire Walk With Me - The Missing Pieces  Drama Crime Thriller DavidLynch DavidLynch
440642,The Spacewalker,The Spacewalker  Adventure Drama History DmitriyKiselev DmitriyKiselev
339846,Baywatch,Baywatch  Comedy Action SethGordon SethGordon
418437,Unforgettable,Unforgettable  Drama Thriller DeniseDiNovi DeniseDiNovi
373569,Snatched,Snatched  Comedy Action JonathanLevine JonathanLevine
282035,The Mummy,The Mummy  Adventure Action Thriller AlexKurtzman AlexKurtzman
404584,From A House On Willow Street,From A House On Willow Street  Action Horror AlastairOrr AlastairOrr
36968,Life-Size,Life-Size  Comedy Family Fantasy MarkRosman MarkRosman
415665,1:54,1:54  Drama YanEngland YanEngland
403509,Boy Missing,Boy Missing  Thriller Mystery MarTargarona MarTargarona
57091,Granny O'Grimm'S Sleeping Beauty,Granny O'Grimm'S Sleeping Beauty  Animation NickyPhelan NickyPhelan
337339,The Fate Of The Furious,The Fate Of The Furious  Action Crime Thriller F.GaryGray F.GaryGray
382509,Cezanne And I,Cezanne And I  Comedy Drama DanièleThompson DanièleThompson
440249,After Porn Ends 2,After Porn Ends 2  Documentary BryceWagoner BryceWagoner
426265,Burning Sands,Burning Sands  Drama  
44249,The Legend Is Born: Ip Man,The Legend Is Born: Ip Man  Drama Action History HermanYau HermanYau
421443,Teleios,Teleios  Science Fiction IanTruitner IanTruitner
419700,Sandy Wexler,Sandy Wexler  Comedy StevenBrill StevenBrill
333354,Extortion,Extortion  Adventure Drama Action Crime Thriller PhilVolken PhilVolken
141102,The Swan Princess Christmas,The Swan Princess Christmas SwanPrincessSeries Animation RichardRich RichardRich
385805,Betting On Zero,Betting On Zero  Documentary TedBraun TedBraun
390582,Here Alone,Here Alone  Drama Thriller Horror Science Fiction RodBlackhurst RodBlackhurst
392818,The Transfiguration,The Transfiguration  Drama Horror MichaelO'Shea MichaelO'Shea
41663,Fantozzi Against The Wind,Fantozzi Against The Wind FantozziCollection Comedy NeriParenti PaoloVillaggio NeriParenti PaoloVillaggio
39371,L'Allenatore Nel Pallone,L'Allenatore Nel Pallone  Comedy SergioMartino SergioMartino
25606,White Collar Blues,White Collar Blues FantozziCollection Comedy LucianoSalce LucianoSalce
397442,Win It All,Win It All  Comedy JoeSwanberg JoeSwanberg
268531,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie  Animation Comedy Family Action DavidSoren DavidSoren
418078,It Comes At Night,It Comes At Night  Thriller Horror Mystery TreyEdwardShults TreyEdwardShults
424488,Megan Leavey,Megan Leavey  Drama War GabrielaCowperthwaite GabrielaCowperthwaite
413998,My Cousin Rachel,My Cousin Rachel  Romance Drama RogerMichell RogerMichell
260514,Cars 3,Cars 3 CarsCollection Animation Comedy Family Adventure BrianFee BrianFee
359784,Maudie,Maudie  Romance Drama History AislingWalsh AislingWalsh
400136,Resident Evil: Vendetta,Resident Evil: Vendetta ResidentEvil:Biohazard Animation Adventure Action Horror Science Fiction Mystery TakanoriTsujimoto TakanoriTsujimoto
348893,Boyka: Undisputed Iv,Boyka: Undisputed Iv UndisputedCollection Action Crime Thriller TodorChapkanov TodorChapkanov
445993,The Marine 5: Battleground,The Marine 5: Battleground TheMarineCollection Action JamesNunn JamesNunn
15314,Mini'S First Time,Mini'S First Time  Comedy Drama Crime NickGuthe NickGuthe
382614,The Book Of Henry,The Book Of Henry  Drama Crime Thriller ColinTrevorrow ColinTrevorrow
420714,Planet Earth Ii,Planet Earth Ii  Documentary  
378108,In This Corner Of The World,In This Corner Of The World  Animation Drama SunaoKatabuchi SunaoKatabuchi
1631,A Real Young Girl,A Real Young Girl  Drama CatherineBreillat CatherineBreillat
425751,The Hero,The Hero  Drama BrettHaley BrettHaley
18334,Guinea Pig: Devil'S Experiment,Guinea Pig: Devil'S Experiment GuineaPigCollection Horror SatoruOgura SatoruOgura
405775,The Wall,The Wall  Drama Thriller War DougLiman DougLiman
152100,I 2 Soliti Idioti,I 2 Soliti Idioti  Comedy EnricoLando EnricoLando
15953,Chef'S Special,Chef'S Special  Comedy NachoG.Velilla NachoG.Velilla
13651,Waiting For The Hearse,Waiting For The Hearse  Comedy AlejandroDoria AlejandroDoria
443319,Phoenix Forgotten,Phoenix Forgotten  Horror Science Fiction Mystery JustinBarber JustinBarber
435707,Skins,Skins  Comedy Drama EduardoCasanova EduardoCasanova
412202,Handsome Devil,Handsome Devil  Drama JohnButler JohnButler
104391,Darkened Room,Darkened Room  Drama DavidLynch DavidLynch
117232,Lady Blue Shanghai,Lady Blue Shanghai  Drama Mystery DavidLynch DavidLynch
333384,Lowriders,Lowriders  Drama  
390883,The Dark Tapes,The Dark Tapes  Thriller Horror Science Fiction VincentJ.Guastini VincentJ.Guastini
412766,Sam Was Here,Sam Was Here  Thriller Horror Mystery ChristopheDeroo ChristopheDeroo
425134,How To Be A Latin Lover,How To Be A Latin Lover  Comedy KenMarino KenMarino
37963,Phobia 2,Phobia 2 PhobiaCollection Thriller Horror BanjongPisanthanakun ParkpoomWongpoom PaweenPurijitpanya SongyosSugmaka VisutePoolvoralaks BanjongPisanthanakun ParkpoomWongpoom PaweenPurijitpanya SongyosSugmaka VisutePoolvoralaks
15014,Bianca,Bianca  Comedy Drama NanniMoretti NanniMoretti
412209,Tramps,Tramps  Comedy Romance AdamLeon AdamLeon
450945,I Am Heath Ledger,I Am Heath Ledger  Documentary DerikMurray AdrianBuitenhuis DerikMurray AdrianBuitenhuis
390054,Sand Castle,Sand Castle  Drama War FerdoCoimbra FerdoCoimbra
445605,Slam,Slam  Comedy AndreaMolaioli AndreaMolaioli
30592,The Jacksons: An American Dream,The Jacksons: An American Dream  Drama Music KarenArthur KarenArthur
30289,Megafault,Megafault  Adventure Action Science Fiction DavidMichaelLatt DavidMichaelLatt
366759,Ali Baba Ve 7 Cüceler,Ali Baba Ve 7 Cüceler  Comedy Adventure Action CemYılmaz CemYılmaz
64468,Çalgı Çengi,Çalgı Çengi ÇalgıÇengiCollection Comedy SelçukAydemir SelçukAydemir
382518,Last Call For Nowhere,Last Call For Nowhere  Comedy  
409297,A Dark Song,A Dark Song  Drama Horror LiamGavin LiamGavin
134990,Touch Of The Light,Touch Of The Light  Drama ChangJung-Chi ChangJung-Chi
435366,Fabricated City,Fabricated City  Action  
426166,My Annoying Brother,My Annoying Brother  Comedy Drama  
363579,The Age Of Shadows,The Age Of Shadows  Drama Action Thriller History  
16175,The Diary Of Ellen Rimbauer,The Diary Of Ellen Rimbauer  Drama Thriller Horror Mystery CraigR.Baxley CraigR.Baxley
54471,Le Jaguar,Le Jaguar  Adventure FrancisVeber FrancisVeber
291276,Unlocked,Unlocked  Action Thriller MichaelApted MichaelApted
301372,Voice From The Stone,Voice From The Stone  Romance Drama Thriller Mystery EricD.Howell EricD.Howell
411405,Small Crimes,Small Crimes  Comedy Drama Crime Thriller E.L.Katz E.L.Katz
14005,Terror Firmer,Terror Firmer  Comedy Horror LloydKaufman LloydKaufman
255160,On The Milky Road,On The Milky Road  Comedy Drama EmirKusturica EmirKusturica
31059,Nasha Russia: Yaytsa Sudby,Nasha Russia: Yaytsa Sudby   GlebOrlov GlebOrlov
345306,The Bartender,The Bartender  Comedy DinaShturmanova DinaShturmanova
373838,The Best Day Ever,The Best Day Ever  Comedy ZhoraKryzhovnikov ZhoraKryzhovnikov
77235,You'Re So Cupid,You'Re So Cupid  Family Fantasy Romance Drama Science Fiction JohnLyde JohnLyde
393172,Bottom Of The World,Bottom Of The World  Drama Thriller Mystery RichardSears RichardSears
348389,Stratton,Stratton  Action Thriller SimonWest SimonWest
350312,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion BahubaliCollection Adventure Action History War S.S.Rajamouli S.S.Rajamouli
27916,Redneck Zombies,Redneck Zombies  Horror PericlesLewnes PericlesLewnes
369697,Norman: The Moderate Rise And Tragic Fall Of A New York Fixer,Norman: The Moderate Rise And Tragic Fall Of A New York Fixer  Comedy Drama Thriller JosephCedar JosephCedar
20211,Robin Williams: Live On Broadway,Robin Williams: Live On Broadway  Comedy MartyCallner MartyCallner
61672,Titeuf,Titeuf  Animation Zep Zep
430161,The Lighthouse Of The Orcas,The Lighthouse Of The Orcas  Romance Drama GerardoOlivares GerardoOlivares
14916,Moontrap,Moontrap  Horror Science Fiction RobertDyke RobertDyke
27046,The Irony Of Fate. The Sequel,The Irony Of Fate. The Sequel  Comedy Romance Drama TimurBekmambetov TimurBekmambetov
14395,Kabhi Alvida Naa Kehna,Kabhi Alvida Naa Kehna  Romance Drama KaranJohar KaranJohar
98857,Scrat'S Continental Crack-Up: Part 2,Scrat'S Continental Crack-Up: Part 2  Animation Comedy Adventure SteveMartino MikeThurmeier SteveMartino MikeThurmeier
19625,Munna Bhai M.B.B.S.,Munna Bhai M.B.B.S. MunnaBhaiCollection Comedy RajkumarHirani RajkumarHirani
203835,Amityville: The Awakening,Amityville: The Awakening TheAmityvilleHorrorCollection Thriller Horror FranckKhalfoun FranckKhalfoun
399019,The Beguiled,The Beguiled  Drama Western SofiaCoppola SofiaCoppola
339403,Baby Driver,Baby Driver  Action Crime EdgarWright EdgarWright
387426,Okja,Okja  Adventure Fantasy Drama Science Fiction  
25998,Men Behind The Sun,Men Behind The Sun  History War  
45318,Isle Of Flowers,Isle Of Flowers  Documentary JorgeFurtado JorgeFurtado
77710,My Uncle Killed A Guy,My Uncle Killed A Guy  Comedy Adventure JorgeFurtado JorgeFurtado
402976,Range 15,Range 15  Comedy Horror RossPatterson RossPatterson
387399,We Go On,We Go On  Drama Thriller Horror AndyMitton JesseHolland AndyMitton JesseHolland
289269,Lady Bloodfight,Lady Bloodfight  Action Thriller ChrisNahon ChrisNahon
67308,3-D Sex And Zen: Extreme Ecstasy,3-D Sex And Zen: Extreme Ecstasy  Drama ChristopherSun ChristopherSun
27316,Into The Mirror,Into The Mirror  Crime Horror Mystery  
397422,Rough Night,Rough Night  Comedy Drama LuciaAniello LuciaAniello
399612,Realive,Realive  Science Fiction MateoGil MateoGil
401698,Hidden Kisses,Hidden Kisses  Drama DidierBivel DidierBivel
381518,Mindhorn,Mindhorn  Comedy SeanFoley SeanFoley
398798,The Night Watchmen,The Night Watchmen  Comedy Horror MitchellAltieri MitchellAltieri
383538,The Shadow Effect,The Shadow Effect  Action Thriller Science Fiction AmariahOlson ObinOlson AmariahOlson ObinOlson
156643,The Last Tycoon,The Last Tycoon  Drama History WongJing WongJing
408439,Hounds Of Love,Hounds Of Love  Drama Crime Thriller Horror BenYoung BenYoung
360404,"Monster High: Boo York, Boo York","Monster High: Boo York, Boo York MonsterHighCollection Animation Family WilliamLau WilliamLau"
212470,Monster High: 13 Wishes,Monster High: 13 Wishes MonsterHighCollection Animation Family Fantasy Music SteveSacks SteveSacks
413736,Monster High: Welcome To Monster High,Monster High: Welcome To Monster High MonsterHighCollection Animation Family JunFalkenstein StephenDonnelly OllyReid JunFalkenstein StephenDonnelly OllyReid
324963,Monster High: Haunted,Monster High: Haunted MonsterHighCollection Animation Family Fantasy WilliamLau DanFraga WilliamLau DanFraga
134632,Monster High: Ghouls Rule,Monster High: Ghouls Rule MonsterHighCollection Animation Family SteveSacks MikeFetterly SteveSacks MikeFetterly
395452,In The Forests Of Siberia,In The Forests Of Siberia  Adventure Drama SafyNebbou SafyNebbou
426256,Patti Cake$,Patti Cake$  Drama GeremyJasper GeremyJasper
55888,Ed Gein,Ed Gein  Drama Crime Thriller Horror ChuckParello ChuckParello
295588,23 Blast,23 Blast  Drama DylanBaker DylanBaker
429174,Loveless,Loveless  Drama AndreyZvyagintsev AndreyZvyagintsev
326420,Dig Two Graves,Dig Two Graves  Fantasy Thriller Mystery HunterAdams HunterAdams
406449,Hatred,Hatred  Drama History War WojciechSmarzowski WojciechSmarzowski
3003,The Lost World,The Lost World  Adventure Fantasy Science Fiction StuartOrme StuartOrme
402582,Handsome: A Netflix Mystery Movie,Handsome: A Netflix Mystery Movie  Comedy JeffGarlin JeffGarlin
154972,Het Bombardement,Het Bombardement  Romance Drama War  
79733,Vysotsky: Thank God I'M Alive,Vysotsky: Thank God I'M Alive  Drama PyotrBuslov PyotrBuslov
241863,As The Gods Will,As The Gods Will  Thriller Horror TakashiMiike TakashiMiike
369524,The Comedian,The Comedian  Comedy TaylorHackford TaylorHackford
408381,Monolith,Monolith  Drama Thriller IvanSilvestrini IvanSilvestrini
401065,The Axe Murders Of Villisca,The Axe Murders Of Villisca  Horror TonyE.Valenzuela TonyE.Valenzuela
152989,The Stroller Strategy,The Stroller Strategy  Comedy ClémentMichel ClémentMichel
37022,Saved By The Bell: Hawaiian Style,Saved By The Bell: Hawaiian Style  Comedy  
35320,School Of Life,School Of Life  Comedy Family Drama WilliamDear WilliamDear
15075,One Last Thing...,One Last Thing...  Comedy Drama Crime AlexSteyermark AlexSteyermark
14543,The Matrix Revisited,The Matrix Revisited  Documentary JoshOreck JoshOreck
42306,Love At First Hiccup,Love At First Hiccup  Comedy Romance BarbaraTopsøe-Rothenborg BarbaraTopsøe-Rothenborg
10572,Michel Vaillant,Michel Vaillant  Drama Action Louis-PascalCouvelaire Louis-PascalCouvelaire
26264,George Of The Jungle 2,George Of The Jungle 2  Comedy Family Adventure DavidGrossman DavidGrossman
347630,Laid In America,Laid In America  Comedy SamMilman PeterVass SamMilman PeterVass
33586,Heavy Petting,Heavy Petting  Comedy Romance MarcelSarmiento MarcelSarmiento
16875,Cheats,Cheats  Comedy Family AndrewGurland AndrewGurland
19580,The Dukes Of Hazzard: The Beginning,The Dukes Of Hazzard: The Beginning TheDukesOfHazzardCollection Comedy Adventure Action RobertBerlinger RobertBerlinger
17871,Chris Rock: Never Scared,Chris Rock: Never Scared  Comedy JoelGallen JoelGallen
76706,Christmas Mail,Christmas Mail  Comedy Family JohnMurlowski JohnMurlowski
317925,A La Mala,A La Mala  Comedy PedroPabloIbarra PedroPabloIbarra
429070,Ismael'S Ghosts,Ismael'S Ghosts  Romance Drama Thriller ArnaudDesplechin ArnaudDesplechin
271234,22 Minutes,22 Minutes  Action Crime VasilySerikov VasilySerikov
302150,The Hunter'S Prayer,The Hunter'S Prayer  Action Thriller JonathanMostow JonathanMostow
45887,Alive In Joburg,Alive In Joburg  Science Fiction NeillBlomkamp NeillBlomkamp
23764,Toyland,Toyland  Drama War JochenAlexanderFreydank JochenAlexanderFreydank
398920,He Even Has Your Eyes,He Even Has Your Eyes  Comedy LucienJean-Baptiste LucienJean-Baptiste
429107,Beatriz At Dinner,Beatriz At Dinner  Comedy Drama MiguelArteta MiguelArteta
425931,The Black Room,The Black Room  Horror RolfeKanefsky RolfeKanefsky
448448,Get Me Roger Stone,Get Me Roger Stone  Documentary DylanBank MorganPehme DylanBank MorganPehme
214256,Afterdeath,Afterdeath  Thriller Horror Mystery GezMedinger RobinSchmidt GezMedinger RobinSchmidt
51299,Life Cycles,Life Cycles  Documentary DerekFrankowski DerekFrankowski
203665,Paris À Tout Prix,Paris À Tout Prix  Comedy ReemKherici ReemKherici
39346,Casper: A Spirited Beginning,Casper: A Spirited Beginning CasperCollection Comedy Family  
65595,T2 3-D: Battle Across Time,T2 3-D: Battle Across Time   JamesCameron JamesCameron
40194,Paris Express,Paris Express  Comedy Action Crime HervéRenoh HervéRenoh
421550,Payback: Straight Up,Payback: Straight Up  Drama Action Crime BrianHelgeland BrianHelgeland
16269,God Of Gamblers,God Of Gamblers  Comedy Drama Action WongJing WongJing
425961,Pitbull Tough Women,Pitbull Tough Women Pitbull-Kolekcja Drama Action Crime PatrykVega PatrykVega
324852,Despicable Me 3,Despicable Me 3 DespicableMeCollection Animation Comedy Family Adventure Action PierreCoffin KyleBalda PierreCoffin KyleBalda
408292,The Last Family,The Last Family  Drama JanP.Matuszyński JanP.Matuszyński
333667,Rock Dog,Rock Dog  Animation Comedy Family Adventure Music AshBrannon AshBrannon
77759,Vacations In Prostokvashino,Vacations In Prostokvashino ProstokvashinoCollection Animation VladimirPopov VladimirPopov
51191,Guardian Angels,Guardian Angels  Comedy Action Crime Thriller Jean-MariePoiré Jean-MariePoiré
294682,Little Forest: Summer/Autumn,Little Forest: Summer/Autumn LittleForestCollection Drama JunichiMori JunichiMori
415132,Ares,Ares  Drama Thriller Science Fiction Jean-PatrickBenes Jean-PatrickBenes
384371,Roommates Wanted,Roommates Wanted  Comedy FrançoisDesagnat FrançoisDesagnat
17101,Bleach: The Diamonddust Rebellion,Bleach: The Diamonddust Rebellion Bleach(Collection) Animation Adventure Drama Action NoriyukiAbe NoriyukiAbe
71186,The Rifleman Of The Voroshilov Regiment,The Rifleman Of The Voroshilov Regiment  Drama Action Crime StanislavGovorukhin StanislavGovorukhin
16331,The Jack Bull,The Jack Bull  Drama Action Western JohnBadham JohnBadham
